Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-08-22,17.3857,17.5788,17.2408,17.5788,1410.127208418
2023-08-23,17.5788,18.3515,17.5788,18.3032,7390.226148082
2023-08-24,18.3032,18.3032,17.772,17.772,706.098939898
2023-08-25,18.2549,18.2549,17.7237,17.8686,271.257950518
2023-08-28,17.7237,17.9652,17.7237,17.9652,128.381625436
2023-08-29,17.9169,17.9169,17.8203,17.8203,1242.4028268
2023-08-30,17.9169,17.9652,17.5788,17.5788,280.575971719
2023-08-31,17.5788,17.7237,17.1925,17.3857,2273.597173044
2023-09-01,17.3857,18.0618,17.1925,17.3857,5454.148409652
2023-09-04,17.3857,17.6271,17.3857,17.5788,20.70671378
2023-09-05,18.0618,18.3515,17.7237,18.2067,10013.766784008
2023-09-06,18.0135,18.3515,17.772,18.3032,17284.929327855
2023-09-07,18.3515,18.3515,17.9652,18.2549,3051.134275483
2023-09-08,18.2549,18.3515,18.1584,18.1584,1785.954063525
2023-09-11,17.8686,18.2549,17.8686,18.0135,1662.749116534
2023-09-12,18.2067,18.2549,17.8686,18.0135,891.424028229
2023-09-13,18.3032,18.3515,18.1584,18.2067,4768.756183534
2023-09-14,18.4481,19.2208,18.4481,19.0276,24279.657242739
2023-09-15,19.2208,19.3174,18.593,18.7862,9319.056536689
2023-09-18,18.8345,18.8345,18.3515,18.3998,6808.367490864
2023-09-19,18.7379,18.7379,18.4964,18.5447,2111.049469871
2023-09-20,18.6413,18.7379,18.4481,18.5447,2026.151943373
2023-09-21,18.5447,18.9311,18.5447,18.5447,4929.233215329
2023-09-22,18.6896,19.0759,18.6413,18.9794,2460.992932753
2023-09-25,18.9794,19.1242,18.6896,19.0759,1703.127208405
2023-09-26,19.1242,19.1242,18.7379,18.8828,1591.310953993
2023-09-27,18.7862,18.8828,18.4964,18.7379,2483.770317911
2023-09-28,18.3998,18.8828,18.3515,18.7379,9149.261483693
2023-09-29,18.8345,19.9935,18.7379,19.6072,34672.356888921
2023-10-02,19.7038,19.7038,19.1725,19.7038,11546.063603728
2023-10-03,19.8003,19.8003,19.2208,19.6072,2739.498233094
2023-10-04,19.5106,19.8969,19.1242,19.5106,8081.830388334
2023-10-05,19.5106,19.6072,19.5106,19.5106,1661.713780845
2023-10-06,19.5106,19.5106,19.0759,19.2208,2532.431095294
2023-10-09,19.2208,19.3174,18.8345,19.2691,2478.593639466
2023-10-10,19.2691,19.6072,19.2208,19.6072,2250.819787886
2023-10-11,19.3174,19.9935,19.3174,19.9935,4530.628975064
2023-10-12,20.0901,20.0901,19.7038,19.8003,2155.568904498
2023-10-13,20.2833,20.6696,20.1867,20.4765,28400.293284959
2023-10-16,20.6696,20.7662,19.7038,20.0901,16160.554769601
2023-10-17,20.0901,20.573,19.414,20.573,10636.003533097
2023-10-18,20.4765,20.6696,20.2833,20.4765,6031.865724114
2023-10-19,20.6696,20.6696,20.3799,20.4765,4784.286218869
2023-10-20,20.3799,20.573,20.2833,20.573,7448.204946666
2023-10-23,20.573,20.573,20.0901,20.0901,23249.498232184
2023-10-24,20.2833,20.6696,19.7038,20.573,11845.275617849
2023-10-25,20.2833,20.3799,20.1867,20.2833,2894.798586444
2023-10-26,20.0901,20.1867,19.8969,19.8969,1793.201413348
2023-10-27,19.8969,20.2833,19.8003,19.8969,2116.226148316
2023-10-30,19.8969,20.2833,19.6072,20.2833,7819.890459017
2023-10-31,19.9935,20.3799,19.9935,20.0901,3994.325088162
2023-11-02,20.0901,20.2833,19.9935,19.9935,3190.904593498
2023-11-03,19.9935,20.0901,19.8003,20.0901,3332.745582891
2023-11-06,20.0901,20.0901,19.8003,19.8969,1334.547703121
2023-11-07,19.8969,19.9935,19.8003,19.9935,2189.734982235
2023-11-08,19.9935,19.9935,19.414,19.8003,3557.413427404
2023-11-09,19.7038,19.8003,19.414,19.7038,4896.102473281
2023-11-10,19.5106,19.8969,19.2691,19.5106,6890.159010295
2023-11-13,19.414,20.0901,19.414,20.0901,18873.134274781
2023-11-14,19.8969,20.0901,19.8969,19.9935,3346.204946848
2023-11-15,19.9935,20.7662,19.9935,20.6696,8459.727914819
2023-11-16,20.7662,22.4082,20.573,22.215,37038.098938286
2023-11-17,22.1184,22.698,21.9253,22.4082,18727.151942632
2023-11-20,22.0218,22.9877,21.7321,22.6014,148818.11660117
2023-11-21,22.6014,23.0843,22.3116,22.7945,13440.727914598
2023-11-22,22.8911,23.3741,22.698,23.1809,21620.915193387
2023-11-23,23.1809,23.5672,22.698,22.9877,5693.310953811
2023-11-24,22.698,23.0843,22.698,22.9877,8401.749116235
2023-11-27,22.9877,23.0843,22.698,23.0843,23562.169610262
2023-11-28,23.0843,23.1809,22.698,23.0843,3527.388692423
2023-11-29,22.9877,22.9877,22.698,22.8911,1910.194346205
2023-11-30,22.9877,23.1809,22.698,22.8911,5760.607773596
2023-12-01,22.8911,23.0843,22.698,23.0843,5263.646642876
2023-12-04,22.8911,23.0843,22.698,22.7945,7161.416960813
2023-12-05,22.7945,22.9877,21.7321,22.215,47088.102471409
2023-12-06,19.8003,21.4423,18.0618,20.7662,373541.86924138
2023-12-07,20.7662,21.056,20.7662,21.056,98675.773847212
2023-12-08,21.056,21.1526,20.6696,20.9594,11032.537101984
2023-12-11,20.8628,20.9594,20.6696,20.7662,29605.424026955
2023-12-12,20.7662,20.8628,20.6696,20.7662,33164.908125737
2023-12-13,20.573,20.8628,20.573,20.7662,3805.893992764
2023-12-14,20.6696,20.9594,20.6696,20.8628,5295.742049235
2023-12-15,20.8628,21.1526,20.6696,20.9594,12332.918727368
2023-12-18,20.8628,21.056,20.7662,20.8628,4813.275618161
2023-12-19,20.7662,20.8628,20.573,20.7662,13418.985865129
2023-12-20,20.7662,21.6355,20.2833,21.4423,26726.155475846
2023-12-21,21.4423,21.4423,20.7662,20.9594,9051.939928927
2023-12-22,20.9594,20.9594,20.3799,20.573,6068.102473229
2023-12-27,20.573,20.8628,20.4765,20.4765,9439.155476613
2023-12-28,20.4765,20.573,20.1867,20.573,5770.961130486
2023-12-29,20.2833,20.8628,20.2833,20.8628,3842.130741879
